delta;alpha;epsilon;k;time;logSize;variants;approximated;approxThenCalc;fitness;deviations;approximationMode;resources
0.1;0.9;0.01;0.3;55;32;30;0;1;-1.0;{Assignment=0.3611111111111111, Pending vendor=0.027777777777777776, Mail to Customer=0.027777777777777776, Status Change=0.2222222222222222, Description Update=0.05555555555555555, Closed=0.027777777777777776, External Vendor Assignment=0.027777777777777776, Update from customer=0.05555555555555555, Quality Indicator=0.027777777777777776, Reopen=0.027777777777777776, Quality Indicator Fixed=0.1388888888888889};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.3;64;33;32;0;0;-1.0;{Assignment=0.34210526315789475, Mail to Customer=0.10526315789473684, Status Change=0.21052631578947367, External update=0.05263157894736842, External Vendor Assignment=0.05263157894736842, Update from customer=0.02631578947368421, Quality Indicator Set=0.05263157894736842, Quality Indicator Fixed=0.13157894736842105, Communication with customer=0.02631578947368421};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.3;34;34;32;1;5;-1.0;{Assignment=0.4642857142857143, Status Change=0.10714285714285714, Description Update=0.03571428571428571, Closed=0.03571428571428571, Update from customer=0.10714285714285714, Quality Indicator Set=0.03571428571428571, Quality Indicator Fixed=0.10714285714285714, Communication with customer=0.10714285714285714};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.3;53;33;34;0;4;-1.0;{Assignment=0.4074074074074074, Pending vendor=0.037037037037037035, Mail to Customer=0.037037037037037035, Description Update=0.037037037037037035, Status Change=0.14814814814814814, Resolved=0.07407407407407407, Update from customer=0.07407407407407407, Quality Indicator Set=0.037037037037037035, Reassignment=0.037037037037037035, Quality Indicator Fixed=0.037037037037037035, Communication with customer=0.07407407407407407};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.3;83;33;32;0;5;-1.0;{Assignment=0.375, Mail to Customer=0.20833333333333334, Status Change=0.08333333333333333, Closed=0.041666666666666664, External Vendor Assignment=0.08333333333333333, Update from customer=0.08333333333333333, Reassignment=0.041666666666666664, Quality Indicator Set=0.041666666666666664, Quality Indicator Fixed=0.041666666666666664};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.3;60;34;31;0;3;-1.0;{Assignment=0.4857142857142857, Mail to Customer=0.05714285714285714, Status Change=0.08571428571428572, External update=0.05714285714285714, Description Update=0.02857142857142857, Analysis/Research=0.02857142857142857, Caused By CI=0.02857142857142857, Closed=0.08571428571428572, Update from customer=0.02857142857142857, Reopen=0.05714285714285714, Quality Indicator Fixed=0.05714285714285714};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.3;61;34;34;0;3;-1.0;{Assignment=0.4, Mail to Customer=0.1, Status Change=0.1, Closed=0.05, External Vendor Assignment=0.05, Quality Indicator=0.05, Quality Indicator Set=0.05, Reopen=0.025, Quality Indicator Fixed=0.125, Communication with customer=0.05};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.3;117;34;34;0;3;-1.0;{Assignment=0.5, External update=0.04, Notify By Change=0.02, Status Change=0.18, Analysis/Research=0.02, External Vendor Assignment=0.04, Update from customer=0.04, Quality Indicator Fixed=0.04, Communication with customer=0.12};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.3;54;34;34;0;3;-1.0;{Assignment=0.4722222222222222, Mail to Customer=0.027777777777777776, Status Change=0.1111111111111111, External update=0.1388888888888889, Description Update=0.027777777777777776, Closed=0.027777777777777776, Communication with vendor=0.027777777777777776, Reopen=0.027777777777777776, Quality Indicator=0.027777777777777776, Operator Update=0.027777777777777776, Communication with customer=0.027777777777777776, Quality Indicator Fixed=0.05555555555555555};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.3;11876;666;585;209;6;-1.0;{Mail to Customer=0.023348017621145373, Status Change=0.15947136563876652, External Vendor Reassignment=4.405286343612335E-4, External Vendor Assignment=0.02026431718061674, Callback Request=8.81057268722467E-4, Update=0.010572687224669603, Quality Indicator=0.022466960352422908, Open=0.004845814977973568, Urgency Change=0.008370044052863436, Assignment=0.4233480176211454, Description Update=0.024669603524229075, Notify By Change=0.0022026431718061676, Vendor Reference=0.0026431718061674008, Incident reproduction=4.405286343612335E-4, Resolved=0.006607929515418502, Operator Update=0.039207048458149776, Pending vendor=0.019823788546255508, Vendor Reference Change=4.405286343612335E-4, Analysis/Research=0.004845814977973568, Caused By CI=0.027753303964757708, Problem Workaround=4.405286343612335E-4, Service Change=0.0013215859030837004, Update from customer=0.028634361233480177, Reassignment=0.014537444933920705, Reopen=0.009251101321585903, Impact Change=0.007488986784140969, Communication with customer=0.029955947136563875, Quality Indicator Fixed=0.04713656387665198, External update=0.008370044052863436, Closed=0.03612334801762115, Affected CI Change=0.0013215859030837004, Communication with vendor=0.004405286343612335, Quality Indicator Set=0.008370044052863436};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.3;15020;664;611;229;1;-1.0;{Mail to Customer=0.024720149253731342, Status Change=0.17024253731343283, External Vendor Assignment=0.018190298507462687, Update=0.02378731343283582, Quality Indicator=0.018656716417910446, Urgency Change=0.0046641791044776115, Open=0.01912313432835821, Assignment=0.3829291044776119, Description Update=0.04291044776119403, Notify By Change=0.0013992537313432835, Vendor Reference=0.005597014925373134, Contact Change=4.664179104477612E-4, Incident reproduction=4.664179104477612E-4, Resolved=0.00792910447761194, Operator Update=0.03404850746268657, Pending vendor=0.032182835820895525, Analysis/Research=0.0023320895522388058, Caused By CI=0.024253731343283583, Problem Workaround=0.0023320895522388058, Service Change=0.0013992537313432835, Update from customer=0.01632462686567164, Reopen=0.012126865671641791, Reassignment=0.017723880597014924, Impact Change=0.0046641791044776115, Communication with customer=0.033582089552238806, Quality Indicator Fixed=0.048507462686567165, External update=0.006063432835820896, Closed=0.02845149253731343, Affected CI Change=0.0013992537313432835, Communication with vendor=0.008395522388059701, Quality Indicator Set=0.0046641791044776115, OO Response=4.664179104477612E-4};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.3;10939;665;598;221;1;-1.0;{Mail to Customer=0.02289740202553941, Status Change=0.16248348745046234, External Vendor Assignment=0.025979744605900485, Update=0.013210039630118891, Quality Indicator=0.017613386173491855, Urgency Change=0.005724350506384853, Open=0.024658740642888595, Assignment=0.4147952443857332, Description Update=0.017173051519154558, Notify By Change=4.4033465433729633E-4, Vendor Reference=0.005284015852047556, Contact Change=4.4033465433729633E-4, Resolved=0.008806693086745927, Operator Update=0.03038309114927345, Pending vendor=0.01893439013650374, Analysis/Research=0.0066050198150594455, Caused By CI=0.022457067371202115, Problem Workaround=8.806693086745927E-4, Update from customer=0.029502421840598855, Reassignment=0.019815059445178335, Reopen=0.010568031704095112, Impact Change=0.0048436811977102595, Communication with customer=0.02774108322324967, Quality Indicator Fixed=0.05239982386613826, External update=0.003963011889035667, Closed=0.034346103038309116, Communication with vendor=0.007485689123734038, Referred=8.806693086745927E-4, Problem Closure=4.4033465433729633E-4, Quality Indicator Set=0.009247027741083224};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.3;8860;665;587;222;7;-1.0;{Mail to Customer=0.021876519202722412, Status Change=0.15799708313077296, External Vendor Assignment=0.020904229460379193, Update=0.01701507049100632, Quality Indicator=0.030627126883811376, Urgency Change=0.007292173067574137, Open=0.006806028196402528, Assignment=0.41808458920758385, Description Update=0.026737967914438502, Notify By Change=0.0024307243558580457, Vendor Reference=0.003403014098201264, Contact Change=4.861448711716091E-4, Resolved=0.01166747690811862, Operator Update=0.03159941662615459, Pending vendor=0.024307243558580455, Analysis/Research=0.003889158969372873, Caused By CI=0.02771025765678172, Problem Workaround=0.0014584346135148275, Service Change=0.0014584346135148275, Update from customer=0.019445794846864366, Reopen=0.014584346135148274, Reassignment=0.019445794846864366, Impact Change=0.007778317938745746, Communication with customer=0.022848808945065628, Quality Indicator Fixed=0.049586776859504134, External update=0.004375303840544483, Closed=0.032571706368497814, Affected CI Change=9.722897423432182E-4, Communication with vendor=0.003403014098201264, Quality Indicator Set=0.008750607681088965, OO Response=4.861448711716091E-4};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.3;13393;665;591;230;4;-1.0;{Mail to Customer=0.024149827501232134, Status Change=0.17052735337604732, External Vendor Assignment=0.020206998521439132, Callback Request=0.0014785608674223755, Update=0.027106949236076885, Quality Indicator=0.025628388368654508, Open=0.01330704780680138, Urgency Change=0.009364218827008379, Assignment=0.37851158206012814, Description Update=0.022671266633809757, Notify By Change=4.928536224741252E-4, Vendor Reference=0.003942828979793002, Resolved=0.011335633316904879, Operator Update=0.027106949236076885, Pending vendor=0.025628388368654508, Analysis/Research=0.0014785608674223755, Caused By CI=0.02365697387875801, Problem Workaround=0.001971414489896501, Update from customer=0.021192705766387383, Reassignment=0.02168555938886151, Reopen=0.017742730409068506, Impact Change=0.007392804337111878, Communication with customer=0.03499260719566289, Quality Indicator Fixed=0.04780680137999014, External update=0.005421389847215377, Closed=0.04090685066535239, Affected CI Change=9.857072449482504E-4, Communication with vendor=0.004435682602267127, OO Response=4.928536224741252E-4, Quality Indicator Set=0.008378511582060127};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.3;8206;665;599;212;6;-1.0;{Mail to Customer=0.03191974464204286, Status Change=0.16735066119471045, External Vendor Reassignment=4.5599635202918376E-4, External Vendor Assignment=0.02188782489740082, Callback Request=9.119927040583675E-4, Update=0.01459188326493388, Quality Indicator=0.022343821249430004, Open=0.004559963520291838, Urgency Change=0.0031919744642042863, Assignment=0.40902872777017785, Description Update=0.020975832193342453, Notify By Change=9.119927040583675E-4, Vendor Reference=0.002279981760145919, Resolved=0.011399908800729594, Operator Update=0.028727770177838577, Pending vendor=0.018695850433196534, Analysis/Research=0.002279981760145919, Caused By CI=0.022799817601459188, Problem Workaround=4.5599635202918376E-4, Service Change=4.5599635202918376E-4, Update from customer=0.028271773825809393, Reassignment=0.016415868673050615, Reopen=0.012311901504787962, Impact Change=0.002279981760145919, Quality Indicator Fixed=0.05563155494756042, Communication with customer=0.03739170086639307, External update=0.005015959872321021, Closed=0.03875968992248062, Affected CI Change=9.119927040583675E-4, Communication with vendor=0.008207934336525308, Quality Indicator Set=0.009575923392612859};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.3;14955;663;615;212;2;-1.0;{Mail to Customer=0.023809523809523808, Status Change=0.15696649029982362, External Vendor Assignment=0.023809523809523808, Update=0.02821869488536155, Quality Indicator=0.027336860670194002, Urgency Change=0.006172839506172839, Open=0.014991181657848324, Assignment=0.376984126984127, Description Update=0.029982363315696647, Notify By Change=8.818342151675485E-4, Vendor Reference=0.007495590828924162, Resolved=0.011904761904761904, Operator Update=0.034832451499118164, Pending vendor=0.029982363315696647, Analysis/Research=0.003968253968253968, Caused By CI=0.015432098765432098, Problem Workaround=0.0013227513227513227, Service Change=0.0013227513227513227, Update from customer=0.020282186948853614, Reassignment=0.026455026455026454, Reopen=0.011904761904761904, Impact Change=0.005291005291005291, Communication with customer=0.03130511463844797, Quality Indicator Fixed=0.04365079365079365, External update=0.013668430335097001, Closed=0.03306878306878307, Affected CI Change=0.0013227513227513227, Communication with vendor=0.010141093474426807, Quality Indicator Set=0.007054673721340388, OO Response=4.409171075837742E-4};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.3;14167;666;603;220;2;-1.0;{Mail to Customer=0.03595206391478029, Status Change=0.15623612960497116, External Vendor Reassignment=4.438526409232135E-4, External Vendor Assignment=0.023524189968930315, Update=0.012427873945849977, Quality Indicator=0.033288948069241014, Open=0.013315579227696404, Urgency Change=0.004882379050155349, Assignment=0.415889924545051, Description Update=0.024855747891699954, Notify By Change=0.0013315579227696406, Vendor Reference=0.004438526409232135, Resolved=0.005770084332001775, Operator Update=0.03550821127385708, Pending vendor=0.022636484687083888, Analysis/Research=0.0013315579227696406, Caused By CI=0.024855747891699954, Problem Workaround=4.438526409232135E-4, Update from customer=0.02174877940523746, Reopen=0.009320905459387484, Reassignment=0.015090989791389259, Impact Change=0.003550821127385708, Communication with customer=0.02929427430093209, Quality Indicator Fixed=0.044829116733244564, External update=0.0039946737683089215, Closed=0.033732800710164226, Affected CI Change=4.438526409232135E-4, Communication with vendor=0.007989347536617843, Referred=4.438526409232135E-4, OO Response=4.438526409232135E-4, Quality Indicator Set=0.011984021304926764};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.3;12879;666;590;228;4;-1.0;{Mail to Customer=0.028485110056107037, Status Change=0.16529995684074233, External Vendor Assignment=0.02589555459646094, Update=0.015968925334484248, Quality Indicator=0.015105740181268883, Open=0.03452740612861459, Urgency Change=0.005179110919292188, Assignment=0.4173500215796288, Notify By Change=4.3159257660768235E-4, Description Update=0.018990073370738023, Vendor Reference=0.006042296072507553, Contact Change=4.3159257660768235E-4, Resolved=0.007768666378938282, Operator Update=0.03970651704790678, Pending vendor=0.01985325852395339, Vendor Reference Change=8.631851532153647E-4, Analysis/Research=0.003884333189469141, Caused By CI=0.01683211048769961, Update from customer=0.01640051791109193, Reassignment=0.01640051791109193, Reopen=0.010358221838584376, Impact Change=0.006473888649115235, Communication with customer=0.026327147173068624, Quality Indicator Fixed=0.04229607250755287, External update=0.014242555028053518, Closed=0.0293482952093224, Affected CI Change=4.3159257660768235E-4, Communication with vendor=0.005179110919292188, Referred=4.3159257660768235E-4, Problem Closure=4.3159257660768235E-4, Quality Indicator Set=0.00906344410876133};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.3;10075;665;603;219;3;-1.0;{Mail to Customer=0.028037383177570093, Status Change=0.16377392078326658, External Vendor Assignment=0.021361815754339118, Update=0.01824655095683133, Quality Indicator=0.01602136181575434, Open=0.011125945705384957, Urgency Change=0.007120605251446373, Assignment=0.4076546506453049, Description Update=0.024922118380062305, Notify By Change=0.0013351134846461949, Vendor Reference=0.004005340453938585, Incident reproduction=4.450378282153983E-4, Resolved=0.011125945705384957, Operator Update=0.029372496662216287, Pending vendor=0.0258121940364931, Analysis/Research=0.005785491766800178, Caused By CI=0.01913662661326213, Problem Workaround=4.450378282153983E-4, Service Change=8.900756564307966E-4, Update from customer=0.025367156208277702, Reopen=0.005785491766800178, Reassignment=0.022696929238985315, Impact Change=0.007120605251446373, Quality Indicator Fixed=0.04316866933689364, Communication with customer=0.03115264797507788, External update=0.011570983533600357, Closed=0.029817534490431688, Affected CI Change=0.0013351134846461949, Communication with vendor=0.009345794392523364, Problem Closure=4.450378282153983E-4, Quality Indicator Set=0.014241210502892745, OO Response=0.0013351134846461949};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.3;12098;665;585;209;3;-1.0;{Mail to Customer=0.024582967515364356, Status Change=0.16022827041264268, External Vendor Reassignment=4.389815627743635E-4, External Vendor Assignment=0.021071115013169446, Callback Request=8.77963125548727E-4, Update=0.010535557506584723, Quality Indicator=0.021949078138718173, Open=0.005706760316066725, Urgency Change=0.007901668129938543, Assignment=0.4280070237050044, Description Update=0.024582967515364356, Notify By Change=0.0021949078138718174, Vendor Reference=0.0026338893766461808, Incident reproduction=4.389815627743635E-4, Resolved=0.006584723441615452, Operator Update=0.03511852502194908, Pending vendor=0.01887620719929763, Vendor Reference Change=4.389815627743635E-4, Analysis/Research=0.006145741878841089, Caused By CI=0.025899912203687446, Problem Workaround=4.389815627743635E-4, Service Change=0.0013169446883230904, Update from customer=0.029411764705882353, Reassignment=0.014486391571553995, Reopen=0.009218612818261633, Impact Change=0.007462686567164179, Communication with customer=0.029850746268656716, Quality Indicator Fixed=0.04433713784021071, External update=0.008340649692712906, Closed=0.035996488147497806, Affected CI Change=0.0013169446883230904, Communication with vendor=0.004389815627743635, Quality Indicator Set=0.009218612818261633};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.3;11819;664;612;230;0;-1.0;{Mail to Customer=0.024801123069723912, Status Change=0.16752456715021058, External Vendor Assignment=0.017781937295273748, Update=0.023865231633130556, Quality Indicator=0.018717828731867104, Urgency Change=0.005147402901263453, Open=0.01918577445016378, Assignment=0.38324754328497895, Description Update=0.04305100608329434, Notify By Change=0.0014038371548900327, Vendor Reference=0.005615348619560131, Contact Change=4.679457182966776E-4, Incident reproduction=4.679457182966776E-4, Resolved=0.008423022929340197, Operator Update=0.03462798315395414, Pending vendor=0.03275620028076743, Analysis/Research=0.002339728591483388, Caused By CI=0.023865231633130556, Problem Workaround=0.002339728591483388, Service Change=0.0014038371548900327, Update from customer=0.016378100140383715, Reopen=0.011230697239120261, Reassignment=0.017781937295273748, Impact Change=0.005147402901263453, Communication with customer=0.03462798315395414, Quality Indicator Fixed=0.04913430042115115, External update=0.006083294337856809, Closed=0.027608797379503978, Affected CI Change=0.0014038371548900327, Communication with vendor=0.008423022929340197, Quality Indicator Set=0.004679457182966776, OO Response=4.679457182966776E-4};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.3;14196;665;599;221;0;-1.0;{Mail to Customer=0.023681858802502235, Status Change=0.1577301161751564, External Vendor Assignment=0.026362823949955316, Update=0.012957998212689902, Quality Indicator=0.01876675603217158, Urgency Change=0.00580875781948168, Open=0.02680965147453083, Assignment=0.4128686327077748, Description Update=0.016979445933869526, Notify By Change=4.4682752457551384E-4, Vendor Reference=0.005361930294906166, Contact Change=4.4682752457551384E-4, Resolved=0.008936550491510277, Operator Update=0.030831099195710455, Pending vendor=0.019213583556747096, Analysis/Research=0.006702412868632708, Caused By CI=0.022788203753351208, Problem Workaround=8.936550491510277E-4, Update from customer=0.02993744414655943, Reassignment=0.020107238605898123, Reopen=0.010723860589812333, Impact Change=0.004915102770330653, Communication with customer=0.025915996425379804, Quality Indicator Fixed=0.05317247542448615, External update=0.004021447721179625, Closed=0.035299374441465595, Communication with vendor=0.007596067917783735, Referred=8.936550491510277E-4, Problem Closure=4.4682752457551384E-4, Quality Indicator Set=0.00938337801608579};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.3;7962;666;588;220;3;-1.0;{Mail to Customer=0.021940516821062895, Status Change=0.15650901999024866, External Vendor Assignment=0.020477815699658702, Update=0.015114578254509995, Quality Indicator=0.022915650901999023, Urgency Change=0.007313505607020965, Open=0.005850804485616773, Assignment=0.4212579229644076, Description Update=0.02681618722574354, Notify By Change=0.0024378352023403218, Vendor Reference=0.0034129692832764505, Contact Change=4.8756704046806434E-4, Resolved=0.011701608971233545, Operator Update=0.03754266211604096, Pending vendor=0.02437835202340322, Analysis/Research=0.0039005363237445147, Caused By CI=0.019502681618722574, Problem Workaround=0.0014627011214041932, Service Change=0.0014627011214041932, Update from customer=0.019502681618722574, Reopen=0.014139444173573866, Reassignment=0.020477815699658702, Impact Change=0.0078010726474890294, Communication with customer=0.022915650901999023, Quality Indicator Fixed=0.06045831301803998, External update=0.004388103364212579, Closed=0.03217942467089225, Affected CI Change=9.751340809361287E-4, Communication with vendor=0.0034129692832764505, Quality Indicator Set=0.008776206728425159, OO Response=4.8756704046806434E-4};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.3;14835;664;591;229;2;-1.0;{Mail to Customer=0.02465483234714004, Status Change=0.16469428007889547, External Vendor Assignment=0.02021696252465483, Callback Request=0.0014792899408284023, Update=0.026627218934911243, Quality Indicator=0.02564102564102564, Open=0.013313609467455622, Urgency Change=0.010355029585798817, Assignment=0.38362919132149903, Description Update=0.022682445759368838, Notify By Change=4.930966469428008E-4, Vendor Reference=0.0039447731755424065, Resolved=0.011341222879684419, Operator Update=0.027120315581854043, Pending vendor=0.026627218934911243, Analysis/Research=0.0014792899408284023, Caused By CI=0.023175542406311637, Problem Workaround=0.0019723865877712033, Update from customer=0.021203155818540435, Reassignment=0.02021696252465483, Reopen=0.01725838264299803, Impact Change=0.007889546351084813, Communication with customer=0.035009861932938854, Quality Indicator Fixed=0.04684418145956608, External update=0.005424063116370809, Closed=0.04240631163708087, Affected CI Change=9.861932938856016E-4, Communication with vendor=0.004437869822485207, OO Response=4.930966469428008E-4, Quality Indicator Set=0.008382642998027613};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.3;9275;665;600;213;1;-1.0;{Mail to Customer=0.03917995444191344, Status Change=0.16765375854214123, External Vendor Reassignment=4.5558086560364467E-4, External Vendor Assignment=0.02232346241457859, Callback Request=9.111617312072893E-4, Update=0.01457858769931663, Quality Indicator=0.02232346241457859, Urgency Change=0.0031890660592255125, Open=0.002733485193621868, Assignment=0.3968109339407745, Description Update=0.02232346241457859, Notify By Change=9.111617312072893E-4, Vendor Reference=0.002277904328018223, Resolved=0.011389521640091117, Operator Update=0.030068337129840545, Pending vendor=0.020045558086560365, Analysis/Research=0.0018223234624145787, Caused By CI=0.024145785876993165, Problem Workaround=4.5558086560364467E-4, Service Change=4.5558086560364467E-4, Update from customer=0.02642369020501139, Reassignment=0.01685649202733485, Reopen=0.012300683371298405, Impact Change=0.002733485193621868, Quality Indicator Fixed=0.05740318906605923, Communication with customer=0.03690205011389522, External update=0.005011389521640091, Closed=0.03917995444191344, Affected CI Change=9.111617312072893E-4, Communication with vendor=0.008200455580865604, Quality Indicator Set=0.010022779043280182};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.3;13109;665;615;212;1;-1.0;{Mail to Customer=0.02384105960264901, Status Change=0.1545253863134658, External Vendor Assignment=0.024282560706401765, Update=0.0282560706401766, Quality Indicator=0.027373068432671083, Urgency Change=0.005298013245033113, Open=0.015011037527593819, Assignment=0.37792494481236205, Description Update=0.02913907284768212, Notify By Change=8.830022075055188E-4, Vendor Reference=0.0075055187637969095, Resolved=0.011920529801324504, Operator Update=0.03487858719646799, Pending vendor=0.030022075055187638, Analysis/Research=0.003973509933774834, Caused By CI=0.016335540838852098, Problem Workaround=0.0013245033112582781, Service Change=0.0013245033112582781, Update from customer=0.02075055187637969, Reassignment=0.026048565121412803, Reopen=0.012803532008830023, Impact Change=0.004415011037527594, Communication with customer=0.031788079470198675, Quality Indicator Fixed=0.04326710816777042, External update=0.013686534216335542, Closed=0.03443708609271523, Affected CI Change=0.0013245033112582781, Communication with vendor=0.010154525386313467, Quality Indicator Set=0.00706401766004415, OO Response=4.415011037527594E-4};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.3;12896;666;603;220;2;-1.0;{Mail to Customer=0.03532490187527257, Status Change=0.1552551242913214, External Vendor Reassignment=4.361098996947231E-4, External Vendor Assignment=0.02442215438290449, Update=0.012211077191452245, Quality Indicator=0.03270824247710423, Open=0.013083296990841693, Urgency Change=0.005233318796336677, Assignment=0.420409943305713, Description Update=0.02442215438290449, Notify By Change=0.0013083296990841692, Vendor Reference=0.00436109899694723, Resolved=0.0056694286960314, Operator Update=0.03532490187527257, Pending vendor=0.021805494984736152, Analysis/Research=0.0013083296990841692, Caused By CI=0.02442215438290449, Problem Workaround=4.361098996947231E-4, Update from customer=0.02136938508504143, Reopen=0.009594417793283908, Reassignment=0.014827736589620584, Impact Change=0.0039249890972525075, Communication with customer=0.02965547317924117, Quality Indicator Fixed=0.043610989969472304, External update=0.0039249890972525075, Closed=0.033580462276493674, Communication with vendor=0.00872219799389446, Referred=4.361098996947231E-4, OO Response=4.361098996947231E-4, Quality Indicator Set=0.011774967291757523};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.3;12882;665;590;228;3;-1.0;{Mail to Customer=0.029616724738675958, Status Change=0.16594076655052264, External Vendor Assignment=0.02656794425087108, Update=0.016114982578397212, Quality Indicator=0.014808362369337979, Open=0.03484320557491289, Urgency Change=0.005226480836236934, Assignment=0.4137630662020906, Notify By Change=4.3554006968641115E-4, Description Update=0.01916376306620209, Vendor Reference=0.006097560975609756, Contact Change=4.3554006968641115E-4, Resolved=0.0078397212543554, Operator Update=0.04006968641114982, Pending vendor=0.02003484320557491, Vendor Reference Change=8.710801393728223E-4, Analysis/Research=0.003484320557491289, Caused By CI=0.016986062717770034, Service Change=4.3554006968641115E-4, Update from customer=0.014808362369337979, Reassignment=0.016550522648083623, Reopen=0.010452961672473868, Impact Change=0.006097560975609756, Quality Indicator Fixed=0.042682926829268296, Communication with customer=0.02613240418118467, External update=0.014372822299651568, Closed=0.03005226480836237, Affected CI Change=8.710801393728223E-4, Communication with vendor=0.005226480836236934, Referred=4.3554006968641115E-4, Problem Closure=4.3554006968641115E-4, Quality Indicator Set=0.009146341463414634};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.3;9063;665;603;217;1;-1.0;{Mail to Customer=0.027876106194690265, Status Change=0.1654867256637168, External Vendor Assignment=0.022123893805309734, Update=0.017256637168141593, Quality Indicator=0.01592920353982301, Open=0.010176991150442478, Urgency Change=0.00663716814159292, Assignment=0.4101769911504425, Description Update=0.024778761061946902, Notify By Change=0.001327433628318584, Vendor Reference=0.003982300884955752, Incident reproduction=4.424778761061947E-4, Resolved=0.011061946902654867, Operator Update=0.02831858407079646, Pending vendor=0.02566371681415929, Analysis/Research=0.005752212389380531, Caused By CI=0.018141592920353982, Problem Workaround=4.424778761061947E-4, Service Change=8.849557522123894E-4, Update from customer=0.025221238938053097, Reopen=0.005752212389380531, Reassignment=0.02168141592920354, Impact Change=0.00663716814159292, Quality Indicator Fixed=0.04380530973451328, Communication with customer=0.030973451327433628, External update=0.011946902654867256, Closed=0.030973451327433628, Affected CI Change=0.001327433628318584, Communication with vendor=0.009292035398230088, Problem Closure=4.424778761061947E-4, Quality Indicator Set=0.01415929203539823, OO Response=0.001327433628318584};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.1;13802;665;585;19;0;-1.0;{Mail to Customer=0.023890784982935155, Status Change=0.15756541524459614, External Vendor Reassignment=5.688282138794084E-4, External Vendor Assignment=0.02502844141069397, Callback Request=0.0011376564277588168, Update=0.0034129692832764505, Quality Indicator=0.020477815699658702, Urgency Change=0.010238907849829351, Open=0.0017064846416382253, Assignment=0.459613196814562, Notify By Change=0.002844141069397042, Description Update=0.027872582480091012, Vendor Reference=0.0034129692832764505, Incident reproduction=5.688282138794084E-4, Resolved=0.008532423208191127, Operator Update=0.005119453924914676, Pending vendor=0.024459613196814563, Vendor Reference Change=5.688282138794084E-4, Analysis/Research=0.00739476678043231, Caused By CI=0.002844141069397042, Problem Workaround=5.688282138794084E-4, Service Change=0.0017064846416382253, Update from customer=0.03583617747440273, Reassignment=0.004550625711035267, Reopen=0.011376564277588168, Impact Change=0.009670079635949944, Communication with customer=0.03583617747440273, Quality Indicator Fixed=0.05005688282138794, External update=0.01080773606370876, Closed=0.0335608646188851, Affected CI Change=0.0017064846416382253, Communication with vendor=0.005688282138794084, Quality Indicator Set=0.011376564277588168};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.1;15923;665;612;26;0;-1.0;{Mail to Customer=0.021208226221079693, Status Change=0.17480719794344474, External Vendor Assignment=0.02442159383033419, Update=0.005784061696658098, Quality Indicator=0.02056555269922879, Urgency Change=0.007712082262210797, Open=0.0019280205655526992, Assignment=0.4434447300771208, Description Update=0.028277634961439587, Notify By Change=0.0019280205655526992, Vendor Reference=0.007069408740359897, Contact Change=6.426735218508997E-4, Incident reproduction=6.426735218508997E-4, Resolved=0.009640102827763496, Operator Update=0.008354755784061696, Pending vendor=0.03984575835475578, Analysis/Research=0.003213367609254499, Caused By CI=6.426735218508997E-4, Problem Workaround=0.0019280205655526992, Service Change=0.0019280205655526992, Update from customer=0.02377892030848329, Reopen=0.016709511568123392, Reassignment=0.004498714652956298, Impact Change=0.007712082262210797, Communication with customer=0.04048843187660668, Quality Indicator Fixed=0.04691516709511568, External update=0.007712082262210797, Closed=0.027634961439588688, Affected CI Change=0.0019280205655526992, Communication with vendor=0.011568123393316195, Quality Indicator Set=0.007069408740359897};NONALIGNING_KNOWN;{}
